age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,prediction
82,State-gov,1st-4th,5,Divorced,Protective-serv,Other-relative,White,Male,Black,Amer-Indian-Eskimo,15,Yugoslavia,1
82,State-gov,1st-4th,5,Divorced,Protective-serv,Other-relative,White,Female,Black,Amer-Indian-Eskimo,15,Yugoslavia,0
15,State-gov,7th-8th,16,Divorced,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_8,99,Dominican-Republic,0
15,State-gov,7th-8th,16,Divorced,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_8,99,Dominican-Republic,1
100,State-gov,Prof-school,12,Never-married,Handlers-cleaners,Wife,White,Male,Amer-Indian-Eskimo,Other,28,Canada,1
100,State-gov,Prof-school,12,Never-married,Handlers-cleaners,Wife,White,Female,Amer-Indian-Eskimo,Other,28,Canada,0
100,Federal-gov,Masters,6,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,76,Vietnam,1
100,Federal-gov,Masters,6,Married-AF-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,76,Vietnam,0
65,Without-pay,Doctorate,13,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,56,Taiwan,0
65,Without-pay,Doctorate,13,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,56,Taiwan,1
40,State-gov,11th,12,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_10,37,South,1
40,State-gov,11th,12,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_10,37,South,0
27,Without-pay,Some-college,16,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_8,42,Dominican-Republic,0
27,Without-pay,Some-college,16,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_8,42,Dominican-Republic,1
94,State-gov,7th-8th,11,Married-AF-spouse,Craft-repair,Other-relative,Other,Male,Amer-Indian-Eskimo,Black,96,Puerto-Rico,1
94,State-gov,7th-8th,11,Married-AF-spouse,Craft-repair,Other-relative,Other,Female,Amer-Indian-Eskimo,Black,96,Puerto-Rico,0
20,Without-pay,10th,16,Divorced,Sales,Not-in-family,Black,Female,Amer-Indian-Eskimo,capital-loss_15,20,Scotland,0
20,Without-pay,10th,16,Divorced,Sales,Not-in-family,Black,Male,Amer-Indian-Eskimo,capital-loss_15,20,Scotland,1
84,Without-pay,Some-college,16,Widowed,Other-service,Wife,Black,Male,Asian-Pac-Islander,White,28,Cambodia,1
84,Without-pay,Some-college,16,Widowed,Other-service,Wife,Black,Female,Asian-Pac-Islander,White,28,Cambodia,0
50,Without-pay,9th,16,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_9,51,Philippines,0
50,Without-pay,9th,16,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_9,51,Philippines,1
63,State-gov,Doctorate,5,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_13,85,Cuba,1
63,State-gov,Doctorate,5,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_13,85,Cuba,0
92,State-gov,1st-4th,5,Married-spouse-absent,Other-service,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_7,20,Poland,1
92,State-gov,1st-4th,5,Married-spouse-absent,Other-service,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_7,20,Poland,0
50,Self-emp-inc,Bachelors,16,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_5,10,Ecuador,1
50,Self-emp-inc,Bachelors,16,Never-married,Prof-specialty,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_5,10,Ecuador,0
96,State-gov,5th-6th,16,Widowed,Craft-repair,Not-in-family,White,Male,Amer-Indian-Eskimo,capital-loss_13,1,Haiti,1
96,State-gov,5th-6th,16,Widowed,Craft-repair,Not-in-family,White,Female,Amer-Indian-Eskimo,capital-loss_13,1,Haiti,0
74,Local-gov,Bachelors,7,Divorced,Handlers-cleaners,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_19,56,Puerto-Rico,1
74,Local-gov,Bachelors,7,Divorced,Handlers-cleaners,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_19,56,Puerto-Rico,0
74,Without-pay,10th,11,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,18,Philippines,1
74,Without-pay,10th,11,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,18,Philippines,0
67,Self-emp-inc,Some-college,8,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_16,76,Puerto-Rico,1
67,Self-emp-inc,Some-college,8,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_16,76,Puerto-Rico,0
17,State-gov,Some-college,9,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_9,60,Outlying-US(Guam-USVI-etc),0
17,State-gov,Some-college,9,Married-civ-spouse,Priv-house-serv,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_9,60,Outlying-US(Guam-USVI-etc),1
81,Self-emp-not-inc,5th-6th,16,Separated,Handlers-cleaners,Husband,Black,Male,Amer-Indian-Eskimo,White,75,Poland,1
81,Self-emp-not-inc,5th-6th,16,Separated,Handlers-cleaners,Husband,Black,Female,Amer-Indian-Eskimo,White,75,Poland,0
53,State-gov,11th,16,Separated,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_8,89,Italy,0
53,State-gov,11th,16,Separated,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_8,89,Italy,1
17,State-gov,Some-college,10,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Female,Black,capital-loss_14,11,Portugal,0
17,State-gov,Some-college,10,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Male,Black,capital-loss_14,11,Portugal,1
40,Without-pay,Prof-school,2,Married-civ-spouse,Other-service,Own-child,Other,Male,Amer-Indian-Eskimo,capital-loss_15,8,China,1
40,Without-pay,Prof-school,2,Married-civ-spouse,Other-service,Own-child,Other,Female,Amer-Indian-Eskimo,capital-loss_15,8,China,0
10,Local-gov,Some-college,1,Never-married,Other-service,Husband,Other,Male,White,capital-loss_18,46,Canada,1
10,Local-gov,Some-college,1,Never-married,Other-service,Husband,Other,Female,White,capital-loss_18,46,Canada,0
92,Private,Doctorate,11,Never-married,Adm-clerical,Wife,Other,Male,Amer-Indian-Eskimo,Other,7,Iran,1
92,Private,Doctorate,11,Never-married,Adm-clerical,Wife,Other,Female,Amer-Indian-Eskimo,Other,7,Iran,0
24,State-gov,9th,4,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,Other,White,52,Dominican-Republic,0
24,State-gov,9th,4,Widowed,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,Other,White,52,Dominican-Republic,1
10,Local-gov,Some-college,4,Separated,Armed-Forces,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_19,77,Honduras,0
10,Local-gov,Some-college,4,Separated,Armed-Forces,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_19,77,Honduras,1
19,Self-emp-not-inc,10th,3,Widowed,Other-service,Other-relative,White,Male,Other,capital-loss_10,7,Holand-Netherlands,1
19,Self-emp-not-inc,10th,3,Widowed,Other-service,Other-relative,White,Female,Other,capital-loss_10,7,Holand-Netherlands,0
87,Without-pay,Prof-school,10,Never-married,Transport-moving,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_9,22,England,0
87,Without-pay,Prof-school,10,Never-married,Transport-moving,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_9,22,England,1
10,Local-gov,10th,9,Divorced,Protective-serv,Wife,Other,Female,capital-gain_16,capital-loss_15,63,Cambodia,0
10,Local-gov,10th,9,Divorced,Protective-serv,Wife,Other,Male,capital-gain_16,capital-loss_15,63,Cambodia,1
25,Without-pay,Bachelors,16,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_18,47,Poland,1
25,Without-pay,Bachelors,16,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_18,47,Poland,0
65,State-gov,5th-6th,5,Never-married,Tech-support,Unmarried,White,Female,Amer-Indian-Eskimo,capital-loss_15,80,Columbia,0
65,State-gov,5th-6th,5,Never-married,Tech-support,Unmarried,White,Male,Amer-Indian-Eskimo,capital-loss_15,80,Columbia,1
20,Federal-gov,10th,5,Divorced,Other-service,Husband,Amer-Indian-Eskimo,Male,capital-gain_10,capital-loss_19,91,Honduras,1
20,Federal-gov,10th,5,Divorced,Other-service,Husband,Amer-Indian-Eskimo,Female,capital-gain_10,capital-loss_19,91,Honduras,0
94,State-gov,7th-8th,16,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Other,35,Yugoslavia,1
94,State-gov,7th-8th,16,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Other,35,Yugoslavia,0
43,Local-gov,Bachelors,16,Separated,Adm-clerical,Other-relative,White,Male,Amer-Indian-Eskimo,capital-loss_10,91,Mexico,1
43,Local-gov,Bachelors,16,Separated,Adm-clerical,Other-relative,White,Female,Amer-Indian-Eskimo,capital-loss_10,91,Mexico,0
84,Without-pay,Prof-school,11,Divorced,Tech-support,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_7,17,Laos,1
84,Without-pay,Prof-school,11,Divorced,Tech-support,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_7,17,Laos,0
53,Private,Masters,11,Widowed,Exec-managerial,Own-child,Other,Female,Asian-Pac-Islander,capital-loss_14,20,Scotland,0
53,Private,Masters,11,Widowed,Exec-managerial,Own-child,Other,Male,Asian-Pac-Islander,capital-loss_14,20,Scotland,1
60,Without-pay,5th-6th,7,Widowed,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_15,76,Canada,1
60,Without-pay,5th-6th,7,Widowed,Armed-Forces,Not-in-family,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_15,76,Canada,0
54,Self-emp-not-inc,Assoc-voc,15,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,21,India,1
54,Self-emp-not-inc,Assoc-voc,15,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,21,India,0
84,Self-emp-inc,Prof-school,10,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_12,48,Vietnam,1
84,Self-emp-inc,Prof-school,10,Married-civ-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_12,48,Vietnam,0
71,Without-pay,Assoc-acdm,15,Separated,Sales,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,48,Honduras,1
71,Without-pay,Assoc-acdm,15,Separated,Sales,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,48,Honduras,0
34,Private,Some-college,16,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,45,Scotland,1
34,Private,Some-college,16,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,45,Scotland,0
95,Self-emp-not-inc,Assoc-acdm,5,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_5,95,Dominican-Republic,0
95,Self-emp-not-inc,Assoc-acdm,5,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_5,95,Dominican-Republic,1
48,Without-pay,Bachelors,10,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_7,91,Haiti,1
48,Without-pay,Bachelors,10,Separated,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_7,91,Haiti,0
29,Local-gov,7th-8th,10,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,Black,capital-loss_5,21,Peru,0
29,Local-gov,7th-8th,10,Widowed,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,Black,capital-loss_5,21,Peru,1
10,Self-emp-not-inc,Some-college,16,Never-married,Protective-serv,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_17,18,Philippines,1
10,Self-emp-not-inc,Some-college,16,Never-married,Protective-serv,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_17,18,Philippines,0
58,Without-pay,11th,5,Never-married,Sales,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_19,14,Portugal,1
58,Without-pay,11th,5,Never-married,Sales,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_19,14,Portugal,0
80,Self-emp-inc,10th,6,Married-spouse-absent,Prof-specialty,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,5,England,0
80,Self-emp-inc,10th,6,Married-spouse-absent,Prof-specialty,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,5,England,1
20,Self-emp-inc,Assoc-voc,16,Married-spouse-absent,Protective-serv,Husband,Other,Female,Amer-Indian-Eskimo,White,45,Cambodia,0
20,Self-emp-inc,Assoc-voc,16,Married-spouse-absent,Protective-serv,Husband,Other,Male,Amer-Indian-Eskimo,White,45,Cambodia,1
83,Federal-gov,Doctorate,5,Separated,Sales,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_11,98,Holand-Netherlands,1
83,Federal-gov,Doctorate,5,Separated,Sales,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_11,98,Holand-Netherlands,0
78,Without-pay,12th,8,Divorced,Handlers-cleaners,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_14,20,Jamaica,0
78,Without-pay,12th,8,Divorced,Handlers-cleaners,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_14,20,Jamaica,1
23,State-gov,Prof-school,5,Widowed,Tech-support,Own-child,White,Male,Other,capital-loss_9,29,Laos,1
23,State-gov,Prof-school,5,Widowed,Tech-support,Own-child,White,Female,Other,capital-loss_9,29,Laos,0
11,Self-emp-inc,Masters,16,Separated,Protective-serv,Own-child,Other,Female,Asian-Pac-Islander,capital-loss_10,45,Poland,0
11,Self-emp-inc,Masters,16,Separated,Protective-serv,Own-child,Other,Male,Asian-Pac-Islander,capital-loss_10,45,Poland,1
22,Self-emp-inc,HS-grad,14,Widowed,Other-service,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_12,89,Iran,0
22,Self-emp-inc,HS-grad,14,Widowed,Other-service,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_12,89,Iran,1
42,Private,5th-6th,1,Separated,Other-service,Wife,Black,Female,Black,capital-loss_8,34,Taiwan,0
42,Private,5th-6th,1,Separated,Other-service,Wife,Black,Male,Black,capital-loss_8,34,Taiwan,1
93,Self-emp-inc,7th-8th,5,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_9,32,Canada,0
93,Self-emp-inc,7th-8th,5,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_9,32,Canada,1
94,Self-emp-not-inc,Some-college,6,Widowed,Prof-specialty,Unmarried,White,Male,Asian-Pac-Islander,capital-loss_15,6,Laos,1
94,Self-emp-not-inc,Some-college,6,Widowed,Prof-specialty,Unmarried,White,Female,Asian-Pac-Islander,capital-loss_15,6,Laos,0
33,State-gov,Some-college,5,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,Other,White,42,Yugoslavia,1
33,State-gov,Some-college,5,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,Other,White,42,Yugoslavia,0
46,Without-pay,Bachelors,1,Widowed,Other-service,Wife,Asian-Pac-Islander,Female,Other,capital-loss_5,82,Yugoslavia,0
46,Without-pay,Bachelors,1,Widowed,Other-service,Wife,Asian-Pac-Islander,Male,Other,capital-loss_5,82,Yugoslavia,1
39,Federal-gov,Assoc-voc,15,Widowed,Protective-serv,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_18,33,England,1
39,Federal-gov,Assoc-voc,15,Widowed,Protective-serv,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_18,33,England,0
16,Without-pay,5th-6th,16,Widowed,Tech-support,Unmarried,Other,Male,Asian-Pac-Islander,capital-loss_19,10,Honduras,1
16,Without-pay,5th-6th,16,Widowed,Tech-support,Unmarried,Other,Female,Asian-Pac-Islander,capital-loss_19,10,Honduras,0
23,Federal-gov,Prof-school,10,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_9,50,Ireland,1
23,Federal-gov,Prof-school,10,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_9,50,Ireland,0
61,Without-pay,Some-college,6,Widowed,Protective-serv,Own-child,White,Female,Black,capital-loss_10,63,Hong,0
61,Without-pay,Some-college,6,Widowed,Protective-serv,Own-child,White,Male,Black,capital-loss_10,63,Hong,1
100,Without-pay,7th-8th,16,Widowed,Armed-Forces,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_9,35,Cambodia,1
100,Without-pay,7th-8th,16,Widowed,Armed-Forces,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_9,35,Cambodia,0
50,State-gov,Preschool,12,Married-spouse-absent,Transport-moving,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_7,12,Vietnam,0
50,State-gov,Preschool,12,Married-spouse-absent,Transport-moving,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_7,12,Vietnam,1
10,Without-pay,Some-college,15,Widowed,Tech-support,Wife,Asian-Pac-Islander,Male,Black,capital-loss_8,66,Honduras,1
10,Without-pay,Some-college,15,Widowed,Tech-support,Wife,Asian-Pac-Islander,Female,Black,capital-loss_8,66,Honduras,0
82,Self-emp-not-inc,Some-college,16,Widowed,Transport-moving,Unmarried,Other,Male,Amer-Indian-Eskimo,capital-loss_15,28,Nicaragua,1
82,Self-emp-not-inc,Some-college,16,Widowed,Transport-moving,Unmarried,Other,Female,Amer-Indian-Eskimo,capital-loss_15,28,Nicaragua,0
15,State-gov,9th,16,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,51,Peru,0
15,State-gov,9th,16,Married-spouse-absent,Other-service,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,51,Peru,1
27,Without-pay,7th-8th,14,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_6,33,Guatemala,1
27,Without-pay,7th-8th,14,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_6,33,Guatemala,0
100,Local-gov,Preschool,6,Widowed,Tech-support,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,83,Puerto-Rico,1
100,Local-gov,Preschool,6,Widowed,Tech-support,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,83,Puerto-Rico,0
77,Without-pay,12th,8,Never-married,Transport-moving,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_12,17,Cuba,1
77,Without-pay,12th,8,Never-married,Transport-moving,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_12,17,Cuba,0
77,Federal-gov,Doctorate,11,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Other,42,India,0
77,Federal-gov,Doctorate,11,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Other,42,India,1
34,Local-gov,7th-8th,5,Separated,Other-service,Unmarried,White,Male,Black,White,70,Vietnam,1
34,Local-gov,7th-8th,5,Separated,Other-service,Unmarried,White,Female,Black,White,70,Vietnam,0
76,Self-emp-not-inc,Some-college,11,Never-married,Handlers-cleaners,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_10,6,Jamaica,0
76,Self-emp-not-inc,Some-college,11,Never-married,Handlers-cleaners,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_10,6,Jamaica,1
12,Without-pay,HS-grad,6,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,Amer-Indian-Eskimo,32,Guatemala,0
12,Without-pay,HS-grad,6,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,Amer-Indian-Eskimo,32,Guatemala,1
54,Without-pay,5th-6th,2,Married-civ-spouse,Protective-serv,Own-child,Black,Male,Amer-Indian-Eskimo,capital-loss_16,45,Laos,1
54,Without-pay,5th-6th,2,Married-civ-spouse,Protective-serv,Own-child,Black,Female,Amer-Indian-Eskimo,capital-loss_16,45,Laos,0
85,Local-gov,Some-college,11,Widowed,Prof-specialty,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_16,43,Thailand,0
85,Local-gov,Some-college,11,Widowed,Prof-specialty,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_16,43,Thailand,1
80,Federal-gov,7th-8th,1,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,91,Philippines,0
80,Federal-gov,7th-8th,1,Divorced,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,91,Philippines,1
74,Private,Prof-school,3,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,52,Haiti,1
74,Private,Prof-school,3,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,52,Haiti,0
52,Self-emp-not-inc,Preschool,16,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_10,77,Yugoslavia,1
52,Self-emp-not-inc,Preschool,16,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_10,77,Yugoslavia,0
32,Without-pay,7th-8th,14,Married-spouse-absent,Priv-house-serv,Own-child,White,Female,Amer-Indian-Eskimo,capital-loss_9,17,India,0
32,Without-pay,7th-8th,14,Married-spouse-absent,Priv-house-serv,Own-child,White,Male,Amer-Indian-Eskimo,capital-loss_9,17,India,1
100,State-gov,Some-college,16,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_7,90,Poland,0
100,State-gov,Some-college,16,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_7,90,Poland,1
25,Federal-gov,5th-6th,11,Never-married,Craft-repair,Wife,White,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,97,Laos,0
25,Federal-gov,5th-6th,11,Never-married,Craft-repair,Wife,White,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,97,Laos,1
