age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,output,prediction
58,State-gov,Some-college,16,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_6,20,Iran,0.43878323690835397,0
93,Federal-gov,Some-college,11,Widowed,Tech-support,Wife,Other,Male,Amer-Indian-Eskimo,capital-loss_14,43,Portugal,0.5002023652085434,1
93,Federal-gov,Some-college,11,Widowed,Tech-support,Wife,Other,Female,Amer-Indian-Eskimo,capital-loss_14,43,Portugal,0.43880115123479824,0
100,Without-pay,Prof-school,4,Separated,Tech-support,Other-relative,Black,Male,Asian-Pac-Islander,capital-loss_9,21,Outlying-US(Guam-USVI-etc),0.500451501336163,1
100,Without-pay,Prof-school,4,Separated,Tech-support,Other-relative,Black,Female,Asian-Pac-Islander,capital-loss_9,21,Outlying-US(Guam-USVI-etc),0.43878055087398105,0
48,Without-pay,Some-college,7,Separated,Machine-op-inspct,Other-relative,White,Male,Black,capital-loss_5,53,Guatemala,0.5001513063861438,1
48,Without-pay,Some-college,7,Separated,Machine-op-inspct,Other-relative,White,Female,Black,capital-loss_5,53,Guatemala,0.43880539315929784,0
91,Without-pay,7th-8th,15,Widowed,Machine-op-inspct,Wife,Black,Female,Amer-Indian-Eskimo,capital-loss_14,40,Yugoslavia,0.4500433916543561,0
91,Without-pay,7th-8th,15,Widowed,Machine-op-inspct,Wife,Black,Male,Amer-Indian-Eskimo,capital-loss_14,40,Yugoslavia,0.5560096992154945,1
35,Self-emp-inc,Prof-school,16,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_13,61,Japan,0.6366694236575124,1
35,Self-emp-inc,Prof-school,16,Separated,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_13,61,Japan,0.49557849555912536,0
68,Federal-gov,5th-6th,6,Separated,Tech-support,Wife,Asian-Pac-Islander,Female,Asian-Pac-Islander,Black,87,Ireland,0.4387899153153741,0
68,Federal-gov,5th-6th,6,Separated,Tech-support,Wife,Asian-Pac-Islander,Male,Asian-Pac-Islander,Black,87,Ireland,0.5003381482741279,1
89,Self-emp-not-inc,10th,4,Separated,Other-service,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_15,50,Haiti,0.4388162915703382,0
89,Self-emp-not-inc,10th,4,Separated,Other-service,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_15,50,Haiti,0.5000194832682512,1
62,Local-gov,5th-6th,2,Never-married,Protective-serv,Not-in-family,Black,Female,Amer-Indian-Eskimo,capital-loss_17,8,Canada,0.43880611237921735,0
62,Local-gov,5th-6th,2,Never-married,Protective-serv,Not-in-family,Black,Male,Amer-Indian-Eskimo,capital-loss_17,8,Canada,0.5001424327454187,1
100,Self-emp-inc,Prof-school,2,Married-AF-spouse,Armed-Forces,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_10,45,Laos,0.3767535154260267,0
100,Self-emp-inc,Prof-school,2,Married-AF-spouse,Armed-Forces,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_10,45,Laos,0.5004618203816817,1
77,Without-pay,Assoc-voc,3,Widowed,Craft-repair,Wife,Amer-Indian-Eskimo,Female,Black,capital-loss_9,16,Yugoslavia,0.438814383426769,0
77,Without-pay,Assoc-voc,3,Widowed,Craft-repair,Wife,Amer-Indian-Eskimo,Male,Black,capital-loss_9,16,Yugoslavia,0.5000421442090467,1
51,Self-emp-not-inc,5th-6th,7,Never-married,Craft-repair,Own-child,Black,Female,Amer-Indian-Eskimo,capital-loss_14,77,United-States,0.4387769328060289,0
51,Self-emp-not-inc,5th-6th,7,Never-married,Craft-repair,Own-child,Black,Male,Amer-Indian-Eskimo,capital-loss_14,77,United-States,0.500495340513065,1
31,State-gov,5th-6th,8,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,White,51,Columbia,0.43878731733901905,0
31,State-gov,5th-6th,8,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,White,51,Columbia,0.5003695487303169,1
100,State-gov,Some-college,1,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_14,94,India,0.500048477202502,1
100,State-gov,Some-college,1,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_14,94,India,0.4388138917131424,0
84,State-gov,Some-college,5,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_19,33,Nicaragua,0.4387983771090801,0
84,State-gov,Some-college,5,Separated,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_19,33,Nicaragua,0.500235937518251,1
27,Local-gov,11th,12,Separated,Adm-clerical,Own-child,Black,Male,Amer-Indian-Eskimo,capital-loss_18,35,India,0.5000953078258416,1
27,Local-gov,11th,12,Separated,Adm-clerical,Own-child,Black,Female,Amer-Indian-Eskimo,capital-loss_18,35,India,0.4388100167204091,0
36,Self-emp-inc,Preschool,16,Widowed,Prof-specialty,Husband,Black,Female,Asian-Pac-Islander,capital-loss_11,31,Germany,0.4387766245733603,0
36,Self-emp-inc,Preschool,16,Widowed,Prof-specialty,Husband,Black,Male,Asian-Pac-Islander,capital-loss_11,31,Germany,0.5004986820951609,1
48,Without-pay,Assoc-acdm,13,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_16,67,Iran,0.4387821434130534,0
48,Without-pay,Assoc-acdm,13,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_16,67,Iran,0.5004320516107009,1
39,State-gov,Masters,15,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_9,50,South,0.4943084828287232,0
39,State-gov,Masters,15,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_9,50,South,0.6183219511040527,1
74,State-gov,Doctorate,6,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_8,18,Philippines,0.6228783663845986,1
74,State-gov,Doctorate,6,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_8,18,Philippines,0.49914625742554847,0
28,Self-emp-not-inc,Some-college,16,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_10,36,Columbia,0.5003573037075757,1
28,Self-emp-not-inc,Some-college,16,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_10,36,Columbia,0.43878833010906354,0
15,Without-pay,Masters,15,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_19,85,Cambodia,0.48882235954570563,0
15,Without-pay,Masters,15,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_19,85,Cambodia,0.5207406742270081,1
21,State-gov,Assoc-voc,12,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander,Female,Black,capital-loss_8,44,Holand-Netherlands,0.43879649099933454,0
21,State-gov,Assoc-voc,12,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander,Male,Black,capital-loss_8,44,Holand-Netherlands,0.5002586953111124,1
64,Self-emp-inc,Assoc-acdm,6,Married-AF-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,Amer-Indian-Eskimo,97,Yugoslavia,0.6235118916215523,1
64,Self-emp-inc,Assoc-acdm,6,Married-AF-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,Amer-Indian-Eskimo,97,Yugoslavia,0.4998208321707641,0
99,Without-pay,7th-8th,6,Separated,Machine-op-inspct,Husband,Other,Female,Amer-Indian-Eskimo,capital-loss_15,75,Yugoslavia,0.44313531638544357,0
99,Without-pay,7th-8th,6,Separated,Machine-op-inspct,Husband,Other,Male,Amer-Indian-Eskimo,capital-loss_15,75,Yugoslavia,0.500135846432681,1
89,Without-pay,Some-college,2,Widowed,Exec-managerial,Wife,Black,Female,Asian-Pac-Islander,capital-loss_19,51,Outlying-US(Guam-USVI-etc),0.4388060169724785,0
89,Without-pay,Some-college,2,Widowed,Exec-managerial,Wife,Black,Male,Asian-Pac-Islander,capital-loss_19,51,Outlying-US(Guam-USVI-etc),0.5001435354312569,1
48,State-gov,5th-6th,6,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,88,Haiti,0.5004213898376328,1
48,State-gov,5th-6th,6,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,88,Haiti,0.43878303141925884,0
54,State-gov,11th,7,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_14,89,Guatemala,0.43881605672180124,0
54,State-gov,11th,7,Widowed,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_14,89,Guatemala,0.5000223107635827,1
57,Local-gov,Doctorate,1,Widowed,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,Asian-Pac-Islander,capital-loss_19,77,Yugoslavia,0.5921828129568181,1
57,Local-gov,Doctorate,1,Widowed,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Asian-Pac-Islander,capital-loss_19,77,Yugoslavia,0.4575653291672496,0
19,Without-pay,Some-college,6,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_5,32,Holand-Netherlands,0.619513852163868,1
19,Without-pay,Some-college,6,Divorced,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_5,32,Holand-Netherlands,0.4955717328242771,0
79,State-gov,5th-6th,14,Divorced,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_7,29,Philippines,0.4953439426758098,0
79,State-gov,5th-6th,14,Divorced,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_7,29,Philippines,0.6192988949953354,1
100,Self-emp-not-inc,1st-4th,8,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo,capital-loss_7,85,Ireland,0.4387749806665919,0
100,Self-emp-not-inc,1st-4th,8,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,Amer-Indian-Eskimo,capital-loss_7,85,Ireland,0.5005186012017706,1
95,Private,Assoc-voc,6,Widowed,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,Asian-Pac-Islander,capital-loss_5,96,India,0.5003197453480208,1
95,Private,Assoc-voc,6,Widowed,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,Asian-Pac-Islander,capital-loss_5,96,India,0.4387914418115207,0
75,Self-emp-not-inc,7th-8th,6,Divorced,Other-service,Husband,Asian-Pac-Islander,Female,Amer-Indian-Eskimo,capital-loss_15,61,Laos,0.4991079615580157,0
75,Self-emp-not-inc,7th-8th,6,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,Amer-Indian-Eskimo,capital-loss_15,61,Laos,0.6228423546581553,1
87,Self-emp-not-inc,Assoc-acdm,3,Married-spouse-absent,Transport-moving,Wife,White,Female,Amer-Indian-Eskimo,capital-loss_5,87,Columbia,0.43877382112601876,0
87,Self-emp-not-inc,Assoc-acdm,3,Married-spouse-absent,Transport-moving,Wife,White,Male,Amer-Indian-Eskimo,capital-loss_5,87,Columbia,0.5005326753329628,1
10,Without-pay,Some-college,1,Divorced,Protective-serv,Wife,Other,Female,capital-gain_9,capital-loss_14,100,England,0.46811333800537075,0
10,Without-pay,Some-college,1,Divorced,Protective-serv,Wife,Other,Male,capital-gain_9,capital-loss_14,100,England,0.500002209097147,1
