age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
61,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Masters,11,11,Married-civ-spouse,Transport-moving,0.5013289792831691,White,Not-in-family,Male,State-gov
22,Amer-Indian-Eskimo,capital-loss_9,1,Preschool,16,29,Never-married,Tech-support,0.5000218823551992,Amer-Indian-Eskimo,Wife,Male,Private
22,Amer-Indian-Eskimo,capital-loss_9,0,Preschool,16,29,Never-married,Tech-support,0.4388160860778669,Amer-Indian-Eskimo,Wife,Female,Private
84,Asian-Pac-Islander,capital-loss_11,1,5th-6th,7,35,Widowed,Transport-moving,0.5001072138531465,Amer-Indian-Eskimo,Own-child,Male,State-gov
84,Asian-Pac-Islander,capital-loss_11,0,5th-6th,7,35,Widowed,Transport-moving,0.4388090332954101,Amer-Indian-Eskimo,Own-child,Female,State-gov
89,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,5th-6th,16,25,Never-married,Exec-managerial,0.50027928498463,Other,Wife,Male,Without-pay
89,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,5th-6th,16,25,Never-married,Exec-managerial,0.438794795703757,Other,Wife,Female,Without-pay
17,Black,capital-loss_12,0,5th-6th,4,20,Separated,Machine-op-inspct,0.4387959772732511,Asian-Pac-Islander,Unmarried,Female,State-gov
17,Black,capital-loss_12,1,5th-6th,4,20,Separated,Machine-op-inspct,0.5002649910499902,Asian-Pac-Islander,Unmarried,Male,State-gov
22,Asian-Pac-Islander,capital-loss_19,1,10th,7,90,Separated,Craft-repair,0.5280019923069433,Amer-Indian-Eskimo,Wife,Male,Federal-gov
22,Asian-Pac-Islander,capital-loss_19,0,10th,7,90,Separated,Craft-repair,0.4960994058906174,Amer-Indian-Eskimo,Wife,Female,Federal-gov
74,Asian-Pac-Islander,capital-loss_12,0,Bachelors,3,7,Married-civ-spouse,Transport-moving,0.4668503167795143,Asian-Pac-Islander,Wife,Female,Without-pay
74,Asian-Pac-Islander,capital-loss_12,1,Bachelors,3,7,Married-civ-spouse,Transport-moving,0.5920399381637904,Asian-Pac-Islander,Wife,Male,Without-pay
100,Amer-Indian-Eskimo,capital-loss_6,0,7th-8th,16,11,Married-civ-spouse,Armed-Forces,0.3768399013253311,Asian-Pac-Islander,Husband,Female,Without-pay
100,Amer-Indian-Eskimo,capital-loss_6,1,7th-8th,16,11,Married-civ-spouse,Armed-Forces,0.5005538796603045,Asian-Pac-Islander,Husband,Male,Without-pay
70,Amer-Indian-Eskimo,capital-loss_7,0,12th,16,86,Divorced,Farming-fishing,0.3814989678729824,Asian-Pac-Islander,Wife,Female,Self-emp-not-inc
70,Amer-Indian-Eskimo,capital-loss_7,1,12th,16,86,Divorced,Farming-fishing,0.5055018268092779,Asian-Pac-Islander,Wife,Male,Self-emp-not-inc
34,Amer-Indian-Eskimo,Asian-Pac-Islander,1,Assoc-acdm,1,64,Divorced,Other-service,0.523659855954485,White,Unmarried,Male,Without-pay
34,Amer-Indian-Eskimo,Asian-Pac-Islander,0,Assoc-acdm,1,64,Divorced,Other-service,0.4817943328782634,White,Unmarried,Female,Without-pay
68,Amer-Indian-Eskimo,capital-loss_6,1,10th,13,20,Never-married,Sales,0.5002425946104899,Asian-Pac-Islander,Wife,Male,State-gov
68,Amer-Indian-Eskimo,capital-loss_6,0,10th,13,20,Never-married,Sales,0.4387978193488155,Asian-Pac-Islander,Wife,Female,State-gov
52,Asian-Pac-Islander,capital-loss_14,1,11th,5,55,Widowed,Exec-managerial,0.5005245765609068,Amer-Indian-Eskimo,Wife,Male,Federal-gov
52,Asian-Pac-Islander,capital-loss_14,0,11th,5,55,Widowed,Exec-managerial,0.4387745109791905,Amer-Indian-Eskimo,Wife,Female,Federal-gov
12,Black,Other,0,Some-college,9,33,Separated,Adm-clerical,0.4387836478866073,Asian-Pac-Islander,Unmarried,Female,Federal-gov
12,Black,Other,1,Some-college,9,33,Separated,Adm-clerical,0.5004139839656878,Asian-Pac-Islander,Unmarried,Male,Federal-gov
34,Amer-Indian-Eskimo,capital-loss_17,0,Masters,6,91,Married-AF-spouse,Adm-clerical,0.4982927545198171,Amer-Indian-Eskimo,Husband,Female,Self-emp-inc
34,Amer-Indian-Eskimo,capital-loss_17,1,Masters,6,91,Married-AF-spouse,Adm-clerical,0.6220760426846824,Amer-Indian-Eskimo,Husband,Male,Self-emp-inc
10,Amer-Indian-Eskimo,capital-loss_19,0,7th-8th,1,19,Divorced,Adm-clerical,0.4956300812544566,Amer-Indian-Eskimo,Husband,Female,State-gov
10,Amer-Indian-Eskimo,capital-loss_19,1,7th-8th,1,19,Divorced,Adm-clerical,0.6491824515849477,Amer-Indian-Eskimo,Husband,Male,State-gov
92,Asian-Pac-Islander,capital-loss_7,1,Bachelors,3,92,Divorced,Craft-repair,0.5005287861342731,White,Husband,Male,Without-pay
92,Asian-Pac-Islander,capital-loss_7,0,Bachelors,3,92,Divorced,Craft-repair,0.3768163305786245,White,Husband,Female,Without-pay
14,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,Preschool,15,31,Divorced,Handlers-cleaners,0.623573355967376,Asian-Pac-Islander,Husband,Male,Without-pay
14,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,Preschool,15,31,Divorced,Handlers-cleaners,0.4998861588557364,Asian-Pac-Islander,Husband,Female,Without-pay
64,Asian-Pac-Islander,capital-loss_8,1,Assoc-voc,8,42,Separated,Tech-support,0.5003141089860639,Asian-Pac-Islander,Not-in-family,Male,State-gov
64,Asian-Pac-Islander,capital-loss_8,0,Assoc-voc,8,42,Separated,Tech-support,0.4387918968250192,Asian-Pac-Islander,Not-in-family,Female,State-gov
77,Amer-Indian-Eskimo,White,0,Some-college,16,13,Never-married,Handlers-cleaners,0.4387788555918381,Other,Wife,Female,State-gov
77,Amer-Indian-Eskimo,White,1,Some-college,16,13,Never-married,Handlers-cleaners,0.5004718861072924,Other,Wife,Male,State-gov
45,Asian-Pac-Islander,capital-loss_12,1,10th,11,42,Widowed,Armed-Forces,0.5004148780347453,Asian-Pac-Islander,Other-relative,Male,Self-emp-inc
45,Asian-Pac-Islander,capital-loss_12,0,10th,11,42,Widowed,Armed-Forces,0.4387835671587294,Asian-Pac-Islander,Other-relative,Female,Self-emp-inc
71,Amer-Indian-Eskimo,capital-loss_10,0,Preschool,15,34,Separated,Transport-moving,0.4388048353970883,Black,Wife,Female,Self-emp-not-inc
71,Amer-Indian-Eskimo,capital-loss_10,1,Preschool,15,34,Separated,Transport-moving,0.5001579001493415,Black,Wife,Male,Self-emp-not-inc
65,Amer-Indian-Eskimo,capital-loss_16,0,Bachelors,6,55,Never-married,Machine-op-inspct,0.4589257980547565,White,Wife,Female,State-gov
65,Amer-Indian-Eskimo,capital-loss_16,1,Bachelors,6,55,Never-married,Machine-op-inspct,0.5986210758319893,White,Wife,Male,State-gov
61,Amer-Indian-Eskimo,capital-loss_14,0,10th,14,27,Widowed,Transport-moving,0.438804989515578,Asian-Pac-Islander,Other-relative,Female,Federal-gov
61,Amer-Indian-Eskimo,capital-loss_14,1,10th,14,27,Widowed,Transport-moving,0.5001560449549557,Asian-Pac-Islander,Other-relative,Male,Federal-gov
64,Amer-Indian-Eskimo,capital-loss_16,1,9th,11,40,Separated,Craft-repair,0.500566083696014,White,Other-relative,Male,Self-emp-not-inc
64,Amer-Indian-Eskimo,capital-loss_16,0,9th,11,40,Separated,Craft-repair,0.438771054376846,White,Other-relative,Female,Self-emp-not-inc
55,Asian-Pac-Islander,capital-loss_15,0,Assoc-voc,6,8,Separated,Priv-house-serv,0.4388052537187309,Other,Wife,Female,State-gov
55,Asian-Pac-Islander,capital-loss_15,1,Assoc-voc,6,8,Separated,Priv-house-serv,0.5001527555239358,Other,Wife,Male,State-gov
76,Amer-Indian-Eskimo,capital-loss_15,1,Assoc-acdm,6,56,Separated,Machine-op-inspct,0.5004073268764151,Other,Other-relative,Male,Federal-gov
76,Amer-Indian-Eskimo,capital-loss_15,0,Assoc-acdm,6,56,Separated,Machine-op-inspct,0.4387841909651421,Other,Other-relative,Female,Federal-gov
24,Amer-Indian-Eskimo,capital-loss_19,1,Assoc-voc,6,40,Divorced,Protective-serv,0.6184259407281097,Asian-Pac-Islander,Wife,Male,State-gov
24,Amer-Indian-Eskimo,capital-loss_19,0,Assoc-voc,6,40,Divorced,Protective-serv,0.4944186778114492,Asian-Pac-Islander,Wife,Female,State-gov
44,Amer-Indian-Eskimo,capital-loss_10,1,5th-6th,16,74,Separated,Protective-serv,0.5005659272340219,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
44,Amer-Indian-Eskimo,capital-loss_10,0,5th-6th,16,74,Separated,Protective-serv,0.4387710617156982,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
17,Amer-Indian-Eskimo,capital-loss_16,1,Preschool,13,68,Never-married,Protective-serv,0.5000916793932177,Other,Wife,Male,Self-emp-not-inc
17,Amer-Indian-Eskimo,capital-loss_16,0,Preschool,13,68,Never-married,Protective-serv,0.438810302941208,Other,Wife,Female,Self-emp-not-inc
57,Amer-Indian-Eskimo,capital-loss_16,0,Some-college,11,20,Separated,Exec-managerial,0.4388017236739145,Black,Not-in-family,Female,Local-gov
57,Amer-Indian-Eskimo,capital-loss_16,1,Some-college,11,20,Separated,Exec-managerial,0.5001954734225823,Black,Not-in-family,Male,Local-gov
41,Amer-Indian-Eskimo,capital-loss_10,1,5th-6th,16,27,Never-married,Transport-moving,0.5003004707034333,Other,Wife,Male,Without-pay
41,Amer-Indian-Eskimo,capital-loss_10,0,5th-6th,16,27,Never-married,Transport-moving,0.4387930343592157,Other,Wife,Female,Without-pay
76,Amer-Indian-Eskimo,capital-loss_10,0,Some-college,11,43,Never-married,Craft-repair,0.4387707461450784,White,Other-relative,Female,Without-pay
76,Amer-Indian-Eskimo,capital-loss_10,1,Some-college,11,43,Never-married,Craft-repair,0.5005697903550785,White,Other-relative,Male,Without-pay
29,Amer-Indian-Eskimo,capital-loss_10,1,Preschool,11,4,Divorced,Transport-moving,0.6235432189270684,Amer-Indian-Eskimo,Husband,Male,Self-emp-not-inc
29,Amer-Indian-Eskimo,capital-loss_10,0,Preschool,11,4,Divorced,Transport-moving,0.4998540021520623,Amer-Indian-Eskimo,Husband,Female,Self-emp-not-inc
49,Amer-Indian-Eskimo,White,1,7th-8th,16,49,Never-married,Sales,0.5002997889755543,Other,Wife,Male,Private
49,Amer-Indian-Eskimo,White,0,7th-8th,16,49,Never-married,Sales,0.4387930857317431,Other,Wife,Female,Private
12,Amer-Indian-Eskimo,capital-loss_8,1,Some-college,11,27,Married-civ-spouse,Protective-serv,0.5002841539375044,Black,Wife,Male,State-gov
12,Amer-Indian-Eskimo,capital-loss_8,0,Some-college,11,27,Married-civ-spouse,Protective-serv,0.4387943773842888,Black,Wife,Female,State-gov
49,Amer-Indian-Eskimo,capital-loss_19,0,11th,3,87,Never-married,Other-service,0.4387907519525417,White,Wife,Female,Self-emp-not-inc
49,Amer-Indian-Eskimo,capital-loss_19,1,11th,3,87,Never-married,Other-service,0.5003280043131471,White,Wife,Male,Self-emp-not-inc
51,Black,capital-loss_9,1,Prof-school,4,41,Widowed,Protective-serv,0.500161487603533,Amer-Indian-Eskimo,Wife,Male,Self-emp-inc
51,Black,capital-loss_9,0,Prof-school,4,41,Widowed,Protective-serv,0.4388045418380927,Amer-Indian-Eskimo,Wife,Female,Self-emp-inc
91,Amer-Indian-Eskimo,capital-loss_15,0,9th,12,15,Widowed,Sales,0.4387999549843502,White,Unmarried,Female,Local-gov
91,Amer-Indian-Eskimo,capital-loss_15,1,9th,12,15,Widowed,Sales,0.5002168454093878,White,Unmarried,Male,Local-gov
15,Black,capital-loss_14,0,Prof-school,10,40,Widowed,Priv-house-serv,0.4387770061947665,Black,Husband,Female,State-gov
15,Black,capital-loss_14,1,Prof-school,10,40,Widowed,Priv-house-serv,0.5004936753099304,Black,Husband,Male,State-gov
99,Asian-Pac-Islander,capital-loss_10,1,10th,1,27,Separated,Craft-repair,0.5080694887855425,Asian-Pac-Islander,Husband,Male,Without-pay
99,Asian-Pac-Islander,capital-loss_10,0,10th,1,27,Separated,Craft-repair,0.4632911432062397,Asian-Pac-Islander,Husband,Female,Without-pay
72,Amer-Indian-Eskimo,capital-loss_18,1,Masters,4,35,Never-married,Handlers-cleaners,0.5350688063967463,Other,Wife,Male,State-gov
72,Amer-Indian-Eskimo,capital-loss_18,0,Masters,4,35,Never-married,Handlers-cleaners,0.4817619398555019,Other,Wife,Female,State-gov
84,Amer-Indian-Eskimo,capital-loss_11,1,10th,6,86,Separated,Handlers-cleaners,0.5005173085274243,Black,Not-in-family,Male,Local-gov
84,Amer-Indian-Eskimo,capital-loss_11,0,10th,6,86,Separated,Handlers-cleaners,0.4387750907495924,Black,Not-in-family,Female,Local-gov
94,Amer-Indian-Eskimo,Other,1,Prof-school,15,84,Separated,Prof-specialty,0.5001199170924082,Amer-Indian-Eskimo,Own-child,Male,State-gov
94,Amer-Indian-Eskimo,Other,0,Prof-school,15,84,Separated,Prof-specialty,0.4388079764810217,Amer-Indian-Eskimo,Own-child,Female,State-gov
28,Black,Other,0,7th-8th,9,39,Separated,Handlers-cleaners,0.4388169007088586,Amer-Indian-Eskimo,Wife,Female,State-gov
28,Black,Other,1,7th-8th,9,39,Separated,Handlers-cleaners,0.5000117942690827,Amer-Indian-Eskimo,Wife,Male,State-gov
100,Amer-Indian-Eskimo,capital-loss_17,0,5th-6th,6,10,Married-spouse-absent,Farming-fishing,0.3922448651694503,Amer-Indian-Eskimo,Wife,Female,Private
100,Amer-Indian-Eskimo,capital-loss_17,1,5th-6th,6,10,Married-spouse-absent,Farming-fishing,0.5168218616840361,Amer-Indian-Eskimo,Wife,Male,Private
20,Black,capital-loss_14,1,Prof-school,4,88,Widowed,Handlers-cleaners,0.5000511109827169,White,Husband,Male,Federal-gov
20,Black,capital-loss_14,0,Prof-school,4,88,Widowed,Handlers-cleaners,0.438813649525878,White,Husband,Female,Federal-gov
87,Asian-Pac-Islander,capital-loss_13,0,Assoc-voc,5,96,Widowed,Transport-moving,0.4388065160231624,Other,Wife,Female,State-gov
87,Asian-Pac-Islander,capital-loss_13,1,Assoc-voc,5,96,Widowed,Transport-moving,0.5001378580892916,Other,Wife,Male,State-gov
74,Asian-Pac-Islander,Amer-Indian-Eskimo,1,Some-college,16,24,Widowed,Handlers-cleaners,0.5002667009577537,Amer-Indian-Eskimo,Wife,Male,Local-gov
74,Asian-Pac-Islander,Amer-Indian-Eskimo,0,Some-college,16,24,Widowed,Handlers-cleaners,0.4387958378333368,Amer-Indian-Eskimo,Wife,Female,Local-gov
41,Amer-Indian-Eskimo,capital-loss_6,0,5th-6th,16,64,Never-married,Tech-support,0.4387976945866723,Black,Unmarried,Female,Self-emp-not-inc
41,Amer-Indian-Eskimo,capital-loss_6,1,5th-6th,16,64,Never-married,Tech-support,0.5002441741332022,Black,Unmarried,Male,Self-emp-not-inc
34,Amer-Indian-Eskimo,capital-loss_15,1,Prof-school,16,13,Never-married,Handlers-cleaners,0.5000012032687664,White,Wife,Male,Without-pay
34,Amer-Indian-Eskimo,capital-loss_15,0,Prof-school,16,13,Never-married,Handlers-cleaners,0.438817825425519,White,Wife,Female,Without-pay
12,Asian-Pac-Islander,capital-loss_19,1,Some-college,6,18,Separated,Sales,0.5000798441462883,Asian-Pac-Islander,Other-relative,Male,Federal-gov
12,Asian-Pac-Islander,capital-loss_19,0,Some-college,6,18,Separated,Sales,0.4388113157228234,Asian-Pac-Islander,Other-relative,Female,Federal-gov
75,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,1st-4th,16,93,Never-married,Exec-managerial,0.4388053638033882,White,Wife,Female,State-gov
75,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,1st-4th,16,93,Never-married,Exec-managerial,0.5001515746070206,White,Wife,Male,State-gov
39,Other,Other,1,7th-8th,5,68,Widowed,Protective-serv,0.5002567618859612,White,Unmarried,Male,State-gov
39,Other,Other,0,7th-8th,5,68,Widowed,Protective-serv,0.438796630439294,White,Unmarried,Female,State-gov
20,Amer-Indian-Eskimo,capital-loss_5,1,Prof-school,3,11,Divorced,Prof-specialty,0.5007926274901912,White,Wife,Male,Without-pay
20,Amer-Indian-Eskimo,capital-loss_5,0,Prof-school,3,11,Divorced,Prof-specialty,0.4597055197188145,White,Wife,Female,Without-pay
76,Amer-Indian-Eskimo,capital-loss_14,1,11th,2,12,Never-married,Protective-serv,0.5004538110142551,White,Unmarried,Male,Federal-gov
76,Amer-Indian-Eskimo,capital-loss_14,0,11th,2,12,Never-married,Protective-serv,0.4387803600629326,White,Unmarried,Female,Federal-gov
90,Amer-Indian-Eskimo,capital-loss_18,1,9th,7,52,Widowed,Transport-moving,0.5002841539375044,Amer-Indian-Eskimo,Own-child,Male,Self-emp-inc
90,Amer-Indian-Eskimo,capital-loss_18,0,9th,7,52,Widowed,Transport-moving,0.4387943773842888,Amer-Indian-Eskimo,Own-child,Female,Self-emp-inc
22,Black,White,1,Some-college,8,13,Never-married,Farming-fishing,0.5002695210016989,White,Other-relative,Male,State-gov
22,Black,White,0,Some-college,8,13,Never-married,Farming-fishing,0.4387955662924788,White,Other-relative,Female,State-gov
53,Asian-Pac-Islander,capital-loss_19,0,Some-college,4,29,Separated,Exec-managerial,0.4388149778866869,White,Own-child,Female,State-gov
53,Asian-Pac-Islander,capital-loss_19,1,Some-college,4,29,Separated,Exec-managerial,0.5000356361269348,White,Own-child,Male,State-gov
33,Black,Black,1,Preschool,16,35,Widowed,Priv-house-serv,0.6193613720104455,Amer-Indian-Eskimo,Husband,Male,State-gov
33,Black,Black,0,Preschool,16,35,Widowed,Priv-house-serv,0.4770698236386328,Amer-Indian-Eskimo,Husband,Female,State-gov
83,Amer-Indian-Eskimo,capital-loss_5,1,Bachelors,11,70,Never-married,Exec-managerial,0.5000287555157822,White,Unmarried,Male,State-gov
83,Amer-Indian-Eskimo,capital-loss_5,0,Bachelors,11,70,Never-married,Exec-managerial,0.4388155136346646,White,Unmarried,Female,State-gov
66,Other,Asian-Pac-Islander,0,Some-college,1,74,Widowed,Adm-clerical,0.438800879693223,White,Own-child,Female,Self-emp-not-inc
66,Other,Asian-Pac-Islander,1,Some-college,1,74,Widowed,Adm-clerical,0.5002057030680951,White,Own-child,Male,Self-emp-not-inc
83,Amer-Indian-Eskimo,capital-loss_13,0,Bachelors,3,87,Never-married,Prof-specialty,0.4387895703861168,White,Unmarried,Female,Self-emp-not-inc
83,Amer-Indian-Eskimo,capital-loss_13,1,Bachelors,3,87,Never-married,Prof-specialty,0.5003422758938676,White,Unmarried,Male,Self-emp-not-inc
81,Black,Amer-Indian-Eskimo,0,1st-4th,2,46,Separated,Priv-house-serv,0.4388133266095707,Other,Other-relative,Female,Self-emp-not-inc
81,Black,Amer-Indian-Eskimo,1,1st-4th,2,46,Separated,Priv-house-serv,0.5000552050767085,Other,Other-relative,Male,Self-emp-not-inc
11,Black,Amer-Indian-Eskimo,1,Some-college,16,29,Separated,Exec-managerial,0.5001996680988033,Black,Wife,Male,Self-emp-not-inc
11,Black,Amer-Indian-Eskimo,0,Some-college,16,29,Separated,Exec-managerial,0.4388013860815955,Black,Wife,Female,Self-emp-not-inc
100,Amer-Indian-Eskimo,Other,1,Some-college,2,11,Married-civ-spouse,Priv-house-serv,0.5190413588634313,Black,Unmarried,Male,Without-pay
100,Amer-Indian-Eskimo,Other,0,Some-college,2,11,Married-civ-spouse,Priv-house-serv,0.39835931214939,Black,Unmarried,Female,Without-pay
28,Amer-Indian-Eskimo,capital-loss_19,1,Assoc-voc,16,14,Separated,Transport-moving,0.5000162757933082,Asian-Pac-Islander,Unmarried,Male,State-gov
28,Amer-Indian-Eskimo,capital-loss_19,0,Assoc-voc,16,14,Separated,Transport-moving,0.4388165557749749,Asian-Pac-Islander,Unmarried,Female,State-gov
75,Asian-Pac-Islander,capital-loss_12,0,Bachelors,2,55,Separated,Handlers-cleaners,0.4388157631611686,Amer-Indian-Eskimo,Wife,Female,State-gov
75,Asian-Pac-Islander,capital-loss_12,1,Bachelors,2,55,Separated,Handlers-cleaners,0.5000259913503889,Amer-Indian-Eskimo,Wife,Male,State-gov
11,Black,capital-loss_5,0,Assoc-voc,16,49,Widowed,Priv-house-serv,0.4387977312814195,Amer-Indian-Eskimo,Wife,Female,Without-pay
11,Black,capital-loss_5,1,Assoc-voc,16,49,Widowed,Priv-house-serv,0.5002437718019457,Amer-Indian-Eskimo,Wife,Male,Without-pay
39,Black,capital-loss_7,1,9th,7,38,Widowed,Transport-moving,0.5004685929535815,Asian-Pac-Islander,Wife,Male,Local-gov
39,Black,capital-loss_7,0,9th,7,38,Widowed,Transport-moving,0.4387790904360324,Asian-Pac-Islander,Wife,Female,Local-gov
55,Asian-Pac-Islander,capital-loss_9,0,5th-6th,16,25,Widowed,Tech-support,0.4387936067960225,Other,Unmarried,Female,State-gov
55,Asian-Pac-Islander,capital-loss_9,1,5th-6th,16,25,Widowed,Tech-support,0.5002935416659232,Other,Unmarried,Male,State-gov
17,Asian-Pac-Islander,Other,1,Some-college,5,36,Married-civ-spouse,Transport-moving,0.5263246477532225,Amer-Indian-Eskimo,Wife,Male,State-gov
17,Asian-Pac-Islander,Other,0,Some-college,5,36,Married-civ-spouse,Transport-moving,0.4055095869571468,Amer-Indian-Eskimo,Wife,Female,State-gov
53,Asian-Pac-Islander,capital-loss_11,1,5th-6th,11,80,Widowed,Protective-serv,0.5003236680770812,Asian-Pac-Islander,Own-child,Male,State-gov
53,Asian-Pac-Islander,capital-loss_11,0,5th-6th,11,80,Widowed,Protective-serv,0.4387911115598523,Asian-Pac-Islander,Own-child,Female,State-gov
32,Amer-Indian-Eskimo,capital-loss_7,0,10th,16,31,Never-married,Transport-moving,0.4387959479174789,Asian-Pac-Islander,Wife,Female,Self-emp-inc
32,Amer-Indian-Eskimo,capital-loss_7,1,10th,16,31,Never-married,Transport-moving,0.500265210842056,Asian-Pac-Islander,Wife,Male,Self-emp-inc
10,Asian-Pac-Islander,capital-loss_10,1,Prof-school,11,52,Never-married,Adm-clerical,0.5000962130713509,Asian-Pac-Islander,Husband,Male,Without-pay
10,Asian-Pac-Islander,capital-loss_10,0,Prof-school,11,52,Never-married,Adm-clerical,0.4388099433304672,Asian-Pac-Islander,Husband,Female,Without-pay
13,Asian-Pac-Islander,capital-loss_9,1,Masters,15,70,Separated,Handlers-cleaners,0.5418711086600956,Amer-Indian-Eskimo,Wife,Male,State-gov
13,Asian-Pac-Islander,capital-loss_9,0,Masters,15,70,Separated,Handlers-cleaners,0.4471472441940975,Amer-Indian-Eskimo,Wife,Female,State-gov
26,Black,capital-loss_8,1,HS-grad,6,40,Separated,Other-service,0.5005460714612863,Amer-Indian-Eskimo,Other-relative,Male,Without-pay
26,Black,capital-loss_8,0,HS-grad,6,40,Separated,Other-service,0.438772705619263,Amer-Indian-Eskimo,Other-relative,Female,Without-pay
66,Asian-Pac-Islander,Black,0,Some-college,16,51,Separated,Sales,0.4388027584681151,White,Not-in-family,Female,Without-pay
66,Asian-Pac-Islander,Black,1,Some-college,16,51,Separated,Sales,0.5001829229213643,White,Not-in-family,Male,Without-pay
70,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,1st-4th,16,7,Married-spouse-absent,Tech-support,0.4270805001688548,Other,Wife,Female,Without-pay
70,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,1st-4th,16,7,Married-spouse-absent,Tech-support,0.5525827865314338,Other,Wife,Male,Without-pay
62,Amer-Indian-Eskimo,capital-loss_5,1,Bachelors,6,73,Married-spouse-absent,Prof-specialty,0.5004954634475243,Other,Wife,Male,Private
62,Amer-Indian-Eskimo,capital-loss_5,0,Bachelors,6,73,Married-spouse-absent,Prof-specialty,0.4387768961116611,Other,Wife,Female,Private
67,Amer-Indian-Eskimo,capital-loss_9,1,Assoc-voc,16,46,Separated,Adm-clerical,0.5005494055921021,Asian-Pac-Islander,Wife,Male,Without-pay
67,Amer-Indian-Eskimo,capital-loss_9,0,Assoc-voc,16,46,Separated,Adm-clerical,0.4387724340815279,Asian-Pac-Islander,Wife,Female,Without-pay
24,Black,Amer-Indian-Eskimo,0,Doctorate,1,55,Divorced,Adm-clerical,0.4938781079831207,Other,Own-child,Female,Self-emp-not-inc
24,Black,Amer-Indian-Eskimo,1,Doctorate,1,55,Divorced,Adm-clerical,0.6179153972453184,Other,Own-child,Male,Self-emp-not-inc
10,Amer-Indian-Eskimo,capital-loss_14,1,7th-8th,6,65,Divorced,Adm-clerical,0.5303777804676749,White,Husband,Male,Federal-gov
10,Amer-Indian-Eskimo,capital-loss_14,0,7th-8th,6,65,Divorced,Adm-clerical,0.4984830105657808,White,Husband,Female,Federal-gov
100,Asian-Pac-Islander,capital-loss_12,0,Bachelors,5,35,Married-AF-spouse,Handlers-cleaners,0.4579041829521303,White,Unmarried,Female,State-gov
100,Asian-Pac-Islander,capital-loss_12,1,Bachelors,5,35,Married-AF-spouse,Handlers-cleaners,0.583319521252102,White,Unmarried,Male,State-gov
50,Amer-Indian-Eskimo,Black,1,9th,11,29,Married-spouse-absent,Handlers-cleaners,0.5002268664383174,White,Other-relative,Male,Federal-gov
50,Amer-Indian-Eskimo,Black,0,9th,11,29,Married-spouse-absent,Handlers-cleaners,0.4387991256823096,White,Other-relative,Female,Federal-gov
69,Amer-Indian-Eskimo,Amer-Indian-Eskimo,0,10th,12,16,Married-civ-spouse,Tech-support,0.4992660624589772,Amer-Indian-Eskimo,Wife,Female,Self-emp-not-inc
69,Amer-Indian-Eskimo,Amer-Indian-Eskimo,1,10th,12,16,Married-civ-spouse,Tech-support,0.6229908872838591,Amer-Indian-Eskimo,Wife,Male,Self-emp-not-inc
43,Amer-Indian-Eskimo,capital-loss_10,0,Some-college,1,85,Divorced,Adm-clerical,0.4986755022095057,Other,Unmarried,Female,Self-emp-inc
43,Amer-Indian-Eskimo,capital-loss_10,1,Some-college,1,85,Divorced,Adm-clerical,0.6224359106890667,Other,Unmarried,Male,Self-emp-inc
64,Amer-Indian-Eskimo,capital-loss_9,0,HS-grad,6,29,Married-spouse-absent,Exec-managerial,0.4388152127350979,Black,Own-child,Female,State-gov
64,Amer-Indian-Eskimo,capital-loss_9,1,HS-grad,6,29,Married-spouse-absent,Exec-managerial,0.5000324621796153,Black,Own-child,Male,State-gov
58,Amer-Indian-Eskimo,capital-loss_6,1,Some-college,16,20,Never-married,Protective-serv,0.5004188752684569,Asian-Pac-Islander,Own-child,Male,State-gov
58,Amer-Indian-Eskimo,capital-loss_6,0,Some-college,16,20,Never-married,Protective-serv,0.4387832369083539,Asian-Pac-Islander,Own-child,Female,State-gov
93,Amer-Indian-Eskimo,capital-loss_14,1,Some-college,11,43,Widowed,Tech-support,0.5002023652085434,Other,Wife,Male,Federal-gov
93,Amer-Indian-Eskimo,capital-loss_14,0,Some-college,11,43,Widowed,Tech-support,0.4388011512347982,Other,Wife,Female,Federal-gov
100,Asian-Pac-Islander,capital-loss_9,1,Prof-school,4,21,Separated,Tech-support,0.500451501336163,Black,Other-relative,Male,Without-pay
100,Asian-Pac-Islander,capital-loss_9,0,Prof-school,4,21,Separated,Tech-support,0.438780550873981,Black,Other-relative,Female,Without-pay
48,Black,capital-loss_5,1,Some-college,7,53,Separated,Machine-op-inspct,0.5001513063861438,White,Other-relative,Male,Without-pay
48,Black,capital-loss_5,0,Some-college,7,53,Separated,Machine-op-inspct,0.4388053931592978,White,Other-relative,Female,Without-pay
91,Amer-Indian-Eskimo,capital-loss_14,0,7th-8th,15,40,Widowed,Machine-op-inspct,0.4500433916543561,Black,Wife,Female,Without-pay
