age,capital-gain,capital-loss,decision,education,education-num,hours-per-week,marital-status,occupation,output,race,relationship,sex,workclass
81,16,92,0,1st-4th,0,23,Widowed,Prof-specialty,-0.29588,Other,Own-child,Female,Self-emp-inc
81,16,92,1,1st-4th,0,23,Widowed,Prof-specialty,0.079332,Other,Own-child,Male,Self-emp-inc
79,10,90,0,Doctorate,0,21,Divorced,Prof-specialty,-0.115803,Other,Wife,Female,Self-emp-not-inc
79,10,90,1,Doctorate,0,21,Divorced,Prof-specialty,0.263873,Other,Wife,Male,Self-emp-not-inc
80,10,91,0,5th-6th,0,22,Separated,Prof-specialty,-0.290244,Other,Own-child,Female,Self-emp-not-inc
80,10,91,1,5th-6th,0,22,Separated,Prof-specialty,0.08588,Other,Own-child,Male,Self-emp-not-inc
84,15,83,1,Doctorate,1,32,Bachelors,Prof-specialty,0.286742,Other,Husband,Female,Local-gov
84,15,83,0,Doctorate,1,32,Bachelors,Prof-specialty,-0.233128,Other,Husband,Male,Local-gov
85,16,84,1,5th-6th,2,34,Some-college,Prof-specialty,2.096167,Other,Not-in-family,Female,Local-gov
85,16,84,0,5th-6th,2,34,Some-college,Prof-specialty,-0.222935,Other,Not-in-family,Male,Local-gov
86,17,85,1,Preschool,2,36,11th,Prof-specialty,2.931622,Other,Not-in-family,Female,State-gov
86,17,85,0,Preschool,2,36,11th,Prof-specialty,-0.212744,Other,Not-in-family,Male,State-gov
87,18,86,1,Preschool,2,38,Prof-school,Prof-specialty,3.001815,Other,Other-relative,Female,State-gov
87,18,86,0,Preschool,2,38,Prof-school,Prof-specialty,-0.052028,Other,Other-relative,Male,State-gov
92,17,83,1,9th,5,36,Bachelors,Prof-specialty,0.116932,Other,Husband,Female,Local-gov
92,17,83,0,9th,5,36,Bachelors,Prof-specialty,-1.347836,Other,Husband,Male,Local-gov
93,17,84,1,9th,5,37,Some-college,Prof-specialty,0.381145,Other,Not-in-family,Female,Local-gov
93,17,84,0,9th,5,37,Some-college,Prof-specialty,-1.318756,Other,Not-in-family,Male,Local-gov
93,18,85,1,9th,5,38,11th,Prof-specialty,0.590561,Other,Not-in-family,Female,State-gov
93,18,85,0,9th,5,38,11th,Prof-specialty,-1.288773,Other,Not-in-family,Male,State-gov
94,18,86,1,7th-8th,5,39,Prof-school,Prof-specialty,0.709626,Other,Other-relative,Female,State-gov
94,18,86,0,7th-8th,5,39,Prof-school,Prof-specialty,-1.25879,Other,Other-relative,Male,State-gov
94,18,86,1,Prof-school,5,39,Prof-school,Prof-specialty,0.023073,Other,Other-relative,Female,State-gov
94,18,86,0,Prof-school,5,39,Prof-school,Prof-specialty,-1.976161,Other,Other-relative,Male,State-gov
87,18,97,1,9th,5,38,Prof-school,Prof-specialty,0.104661,Other,Other-relative,Female,State-gov
87,18,97,0,9th,5,38,Prof-school,Prof-specialty,-1.700835,Other,Other-relative,Male,State-gov
79,15,76,0,Assoc-acdm,0,31,Married-civ-spouse,Prof-specialty,-0.18982,Other,Wife,Female,Private
79,15,76,1,Assoc-acdm,0,31,Married-civ-spouse,Prof-specialty,0.072574,Other,Wife,Male,Private
90,0,89,0,12th,4,21,Married-civ-spouse,Prof-specialty,-0.217566,Black,Wife,Female,Private
90,0,89,1,12th,4,21,Married-civ-spouse,Prof-specialty,0.168813,Black,Wife,Male,Private
90,0,90,0,Masters,4,22,Divorced,Prof-specialty,-0.224526,Black,Wife,Female,Self-emp-not-inc
90,0,90,1,Masters,4,22,Divorced,Prof-specialty,0.162229,Black,Wife,Male,Self-emp-not-inc
91,1,91,0,Masters,4,24,Separated,Prof-specialty,-0.230195,Black,Own-child,Female,Self-emp-not-inc
91,1,91,1,Masters,4,24,Separated,Prof-specialty,0.155644,Black,Own-child,Male,Self-emp-not-inc
92,2,92,0,1st-4th,4,26,Widowed,Prof-specialty,-0.221773,Black,Own-child,Female,Self-emp-inc
92,2,92,1,1st-4th,4,26,Widowed,Prof-specialty,0.149059,Black,Own-child,Male,Self-emp-inc
93,3,93,0,10th,4,28,Married-spouse-absent,Prof-specialty,-0.200703,Black,Husband,Female,Self-emp-inc
93,3,93,1,10th,4,28,Married-spouse-absent,Prof-specialty,0.142474,Black,Husband,Male,Self-emp-inc
95,4,94,0,Doctorate,5,30,(null),Prof-specialty,-0.179631,Black,Husband,Female,Federal-gov
95,4,94,1,Doctorate,5,30,(null),Prof-specialty,0.13589,Black,Husband,Male,Federal-gov
93,1,80,1,Masters,4,34,Married-spouse-absent,Prof-specialty,2.991205,Black,Husband,Female,Self-emp-inc
93,1,80,0,Masters,4,34,Married-spouse-absent,Prof-specialty,-0.021568,Black,Husband,Male,Self-emp-inc
95,2,82,1,1st-4th,5,35,(null),Prof-specialty,2.960931,Black,Husband,Female,Federal-gov
95,2,82,0,1st-4th,5,35,(null),Prof-specialty,-0.209942,Black,Husband,Male,Federal-gov
95,2,83,1,1st-4th,5,36,Bachelors,Prof-specialty,2.931622,Black,Husband,Female,Local-gov
95,2,83,0,1st-4th,5,36,Bachelors,Prof-specialty,-0.349511,Black,Husband,Male,Local-gov
96,2,84,1,1st-4th,5,37,Some-college,Prof-specialty,2.931622,Black,Not-in-family,Female,Local-gov
96,2,84,0,1st-4th,5,37,Some-college,Prof-specialty,-0.428275,Black,Not-in-family,Male,Local-gov
97,3,85,1,1st-4th,5,38,11th,Prof-specialty,2.931622,Black,Not-in-family,Female,State-gov
97,3,85,0,1st-4th,5,38,11th,Prof-specialty,-0.49968,Black,Not-in-family,Male,State-gov
98,3,86,1,10th,5,39,Prof-school,Prof-specialty,2.931622,Black,Other-relative,Female,State-gov
98,3,86,0,10th,5,39,Prof-school,Prof-specialty,-0.544829,Black,Other-relative,Male,State-gov
96,7,84,1,1st-4th,5,27,Some-college,Prof-specialty,2.509614,Black,Not-in-family,Female,Local-gov
96,7,84,0,1st-4th,5,27,Some-college,Prof-specialty,-0.114447,Black,Not-in-family,Male,Local-gov
97,8,85,1,1st-4th,5,28,11th,Prof-specialty,2.066153,Black,Not-in-family,Female,State-gov
97,8,85,0,1st-4th,5,28,11th,Prof-specialty,-0.268221,Black,Not-in-family,Male,State-gov
98,8,86,1,10th,5,29,Prof-school,Prof-specialty,1.780518,Black,Other-relative,Female,State-gov
98,8,86,0,10th,5,29,Prof-school,Prof-specialty,-0.40779,Black,Other-relative,Male,State-gov
90,0,77,0,Masters,4,21,Divorced,Prof-specialty,-0.014411,Black,Wife,Female,Self-emp-not-inc
90,0,77,1,Masters,4,21,Divorced,Prof-specialty,0.260503,Black,Wife,Male,Self-emp-not-inc
91,0,78,0,Masters,4,22,Separated,Prof-specialty,-0.091962,Black,Own-child,Female,Self-emp-not-inc
91,0,78,1,Masters,4,22,Separated,Prof-specialty,0.166716,Black,Own-child,Male,Self-emp-not-inc
92,1,79,0,1st-4th,4,23,Widowed,Prof-specialty,-0.158624,Black,Own-child,Female,Self-emp-inc
92,1,79,1,1st-4th,4,23,Widowed,Prof-specialty,0.072929,Black,Own-child,Male,Self-emp-inc
96,2,84,1,5th-6th,5,27,Some-college,Prof-specialty,0.005463,Black,Not-in-family,Female,Local-gov
96,2,84,0,5th-6th,5,27,Some-college,Prof-specialty,-0.306736,Black,Not-in-family,Male,Local-gov
97,3,85,1,Preschool,5,28,11th,Prof-specialty,0.052364,Black,Not-in-family,Female,State-gov
97,3,85,0,Preschool,5,28,11th,Prof-specialty,-0.387463,Black,Not-in-family,Male,State-gov
98,3,86,1,Preschool,5,29,Prof-school,Prof-specialty,0.099261,Black,Other-relative,Female,State-gov
98,3,86,0,Preschool,5,29,Prof-school,Prof-specialty,-0.462529,Black,Other-relative,Male,State-gov
97,8,97,0,1st-4th,2,38,11th,Prof-specialty,-0.170686,Black,Not-in-family,Female,State-gov
97,8,97,1,1st-4th,2,38,11th,Prof-specialty,0.202891,Black,Not-in-family,Male,State-gov
98,8,98,0,10th,2,39,Prof-school,Prof-specialty,-0.324503,Black,Other-relative,Female,State-gov
98,8,98,1,10th,2,39,Prof-school,Prof-specialty,0.023324,Black,Other-relative,Male,State-gov
95,2,95,0,Doctorate,1,36,Bachelors,Prof-specialty,-0.059139,Black,Husband,Female,Local-gov
95,2,95,1,Doctorate,1,36,Bachelors,Prof-specialty,0.316805,Black,Husband,Male,Local-gov
96,2,96,0,5th-6th,2,37,Some-college,Prof-specialty,-0.174075,Black,Not-in-family,Female,Local-gov
96,2,96,1,5th-6th,2,37,Some-college,Prof-specialty,0.20944,Black,Not-in-family,Male,Local-gov
97,3,97,0,Preschool,2,38,11th,Prof-specialty,-0.276307,Black,Not-in-family,Female,State-gov
97,3,97,1,Preschool,2,38,11th,Prof-specialty,0.102073,Black,Not-in-family,Male,State-gov
95,7,95,0,1st-4th,1,26,Bachelors,Prof-specialty,-0.005459,Black,Husband,Female,Local-gov
95,7,95,1,1st-4th,1,26,Bachelors,Prof-specialty,0.366949,Black,Husband,Male,Local-gov
96,7,96,0,1st-4th,2,27,Some-college,Prof-specialty,-0.196002,Black,Not-in-family,Female,Local-gov
96,7,96,1,1st-4th,2,27,Some-college,Prof-specialty,0.188957,Black,Not-in-family,Male,Local-gov
97,8,97,0,1st-4th,2,28,11th,Prof-specialty,-0.354728,Black,Not-in-family,Female,State-gov
97,8,97,1,1st-4th,2,28,11th,Prof-specialty,0.008408,Black,Not-in-family,Male,State-gov
93,1,93,0,10th,1,24,Married-spouse-absent,Prof-specialty,-0.034723,Black,Husband,Female,Self-emp-inc
93,1,93,1,10th,1,24,Married-spouse-absent,Prof-specialty,0.339613,Black,Husband,Male,Self-emp-inc
95,2,94,0,Doctorate,1,25,(null),Prof-specialty,-0.14966,Black,Husband,Female,Federal-gov
95,2,94,1,Doctorate,1,25,(null),Prof-specialty,0.232247,Black,Husband,Male,Federal-gov
95,2,95,0,Doctorate,1,26,Bachelors,Prof-specialty,-0.256675,Black,Husband,Female,Local-gov
95,2,95,1,Doctorate,1,26,Bachelors,Prof-specialty,0.12488,Black,Husband,Male,Local-gov
96,2,96,0,5th-6th,2,27,Some-college,Prof-specialty,-0.349091,Black,Not-in-family,Female,Local-gov
96,2,96,1,5th-6th,2,27,Some-college,Prof-specialty,0.015419,Black,Not-in-family,Male,Local-gov
95,2,82,0,1st-4th,1,35,(null),Prof-specialty,-0.089199,Black,Husband,Female,Federal-gov
95,2,82,1,1st-4th,1,35,(null),Prof-specialty,0.249385,Black,Husband,Male,Federal-gov
95,2,83,0,1st-4th,1,36,Bachelors,Prof-specialty,-0.253216,Black,Husband,Female,Local-gov
95,2,83,1,1st-4th,1,36,Bachelors,Prof-specialty,0.069966,Black,Husband,Male,Local-gov
97,8,85,0,1st-4th,2,28,11th,Prof-specialty,-0.185349,Black,Not-in-family,Female,State-gov
97,8,85,1,1st-4th,2,28,11th,Prof-specialty,0.185027,Black,Not-in-family,Male,State-gov
98,8,86,0,10th,2,29,Prof-school,Prof-specialty,-0.337409,Black,Other-relative,Female,State-gov
98,8,86,1,10th,2,29,Prof-school,Prof-specialty,0.002673,Black,Other-relative,Male,State-gov
95,2,83,0,Doctorate,1,26,Bachelors,Prof-specialty,-0.075208,Black,Husband,Female,Local-gov
95,2,83,1,Doctorate,1,26,Bachelors,Prof-specialty,0.301795,Black,Husband,Male,Local-gov
96,2,84,0,5th-6th,2,27,Some-college,Prof-specialty,-0.191671,Black,Not-in-family,Female,Local-gov
96,2,84,1,5th-6th,2,27,Some-college,Prof-specialty,0.193003,Black,Not-in-family,Male,Local-gov
97,3,85,0,Preschool,2,28,11th,Prof-specialty,-0.291684,Black,Not-in-family,Female,State-gov
97,3,85,1,Preschool,2,28,11th,Prof-specialty,0.084209,Black,Not-in-family,Male,State-gov
87,3,98,1,10th,5,39,Prof-school,Prof-specialty,2.960008,Black,Other-relative,Female,State-gov
87,3,98,0,10th,5,39,Prof-school,Prof-specialty,-0.070358,Black,Other-relative,Male,State-gov
85,7,96,1,1st-4th,5,27,Some-college,Prof-specialty,2.979214,Black,Not-in-family,Female,Local-gov
85,7,96,0,1st-4th,5,27,Some-college,Prof-specialty,-0.069833,Black,Not-in-family,Male,Local-gov
86,8,97,1,1st-4th,5,28,11th,Prof-specialty,2.950728,Black,Not-in-family,Female,State-gov
86,8,97,0,1st-4th,5,28,11th,Prof-specialty,-0.2211,Black,Not-in-family,Male,State-gov
87,8,98,1,10th,5,29,Prof-school,Prof-specialty,2.931622,Black,Other-relative,Female,State-gov
87,8,98,0,10th,5,29,Prof-school,Prof-specialty,-0.358428,Black,Other-relative,Male,State-gov
82,1,93,1,10th,4,24,Married-spouse-absent,Prof-specialty,0.900421,Black,Husband,Female,Self-emp-inc
82,1,93,0,10th,4,24,Married-spouse-absent,Prof-specialty,-0.014812,Black,Husband,Male,Self-emp-inc
84,2,94,1,Doctorate,5,25,(null),Prof-specialty,1.111488,Black,Husband,Female,Federal-gov
84,2,94,0,Doctorate,5,25,(null),Prof-specialty,-0.106392,Black,Husband,Male,Federal-gov
84,2,95,1,Doctorate,5,26,Bachelors,Prof-specialty,1.737376,Black,Husband,Female,Local-gov
84,2,95,0,Doctorate,5,26,Bachelors,Prof-specialty,-0.197784,Black,Husband,Male,Local-gov
85,2,96,1,5th-6th,5,27,Some-college,Prof-specialty,1.931944,Black,Not-in-family,Female,Local-gov
85,2,96,0,5th-6th,5,27,Some-college,Prof-specialty,-0.269578,Black,Not-in-family,Male,Local-gov
86,3,97,1,Preschool,5,28,11th,Prof-specialty,2.1239,Black,Not-in-family,Female,State-gov
86,3,97,0,Preschool,5,28,11th,Prof-specialty,-0.341372,Black,Not-in-family,Male,State-gov
87,3,98,1,Preschool,5,29,Prof-school,Prof-specialty,2.315865,Black,Other-relative,Female,State-gov
87,3,98,0,Preschool,5,29,Prof-school,Prof-specialty,-0.413166,Black,Other-relative,Male,State-gov
87,3,86,1,10th,5,29,Prof-school,Prof-specialty,2.965857,Black,Other-relative,Female,State-gov
87,3,86,0,10th,5,29,Prof-school,Prof-specialty,-0.00729,Black,Other-relative,Male,State-gov
84,2,95,0,1st-4th,1,36,Bachelors,Prof-specialty,-0.125655,Black,Husband,Female,Local-gov
84,2,95,1,1st-4th,1,36,Bachelors,Prof-specialty,0.076897,Black,Husband,Male,Local-gov
86,8,97,0,1st-4th,2,28,11th,Prof-specialty,-0.138247,Black,Not-in-family,Female,State-gov
86,8,97,1,1st-4th,2,28,11th,Prof-specialty,0.194813,Black,Not-in-family,Male,State-gov
87,8,98,0,10th,2,29,Prof-school,Prof-specialty,-0.288046,Black,Other-relative,Female,State-gov
87,8,98,1,10th,2,29,Prof-school,Prof-specialty,0.014675,Black,Other-relative,Male,State-gov
84,2,95,0,Doctorate,1,26,Bachelors,Prof-specialty,-0.067788,Black,Husband,Female,Local-gov
84,2,95,1,Doctorate,1,26,Bachelors,Prof-specialty,0.308726,Black,Husband,Male,Local-gov
85,2,96,0,5th-6th,2,27,Some-college,Prof-specialty,-0.174278,Black,Not-in-family,Female,Local-gov
85,2,96,1,5th-6th,2,27,Some-college,Prof-specialty,0.201361,Black,Not-in-family,Male,Local-gov
86,3,97,0,Preschool,2,28,11th,Prof-specialty,-0.262352,Black,Not-in-family,Female,State-gov
86,3,97,1,Preschool,2,28,11th,Prof-specialty,0.093995,Black,Not-in-family,Male,State-gov
87,2,82,0,1st-4th,1,25,(null),Prof-specialty,-0.152335,Black,Husband,Female,Federal-gov
87,2,82,1,1st-4th,1,25,(null),Prof-specialty,0.191167,Black,Husband,Male,Federal-gov
87,2,83,0,1st-4th,1,26,Bachelors,Prof-specialty,-0.286702,Black,Husband,Female,Local-gov
87,2,83,1,1st-4th,1,26,Bachelors,Prof-specialty,0.01998,Black,Husband,Male,Local-gov
82,2,84,1,1st-4th,2,27,Some-college,Prof-specialty,2.853264,Black,Not-in-family,Female,Local-gov
82,2,84,0,1st-4th,2,27,Some-college,Prof-specialty,-0.036387,Black,Not-in-family,Male,Local-gov
82,3,85,1,1st-4th,2,28,11th,Prof-specialty,2.930732,Black,Not-in-family,Female,State-gov
82,3,85,0,1st-4th,2,28,11th,Prof-specialty,-0.199204,Black,Not-in-family,Male,State-gov
83,3,86,1,10th,2,29,Prof-school,Prof-specialty,2.931622,Black,Other-relative,Female,State-gov
83,3,86,0,10th,2,29,Prof-school,Prof-specialty,-0.332839,Black,Other-relative,Male,State-gov
90,5,90,0,Assoc-acdm,4,31,Divorced,Prof-specialty,-0.098452,Black,Wife,Female,Self-emp-not-inc
90,5,90,1,Assoc-acdm,4,31,Divorced,Prof-specialty,0.157321,Black,Wife,Male,Self-emp-not-inc
90,5,89,0,Assoc-acdm,4,21,Married-civ-spouse,Prof-specialty,-0.253662,Black,Wife,Female,Private
90,5,89,1,Assoc-acdm,4,21,Married-civ-spouse,Prof-specialty,0.12838,Black,Wife,Male,Private
96,6,84,1,Assoc-voc,5,34,Some-college,Prof-specialty,0.200951,Black,Not-in-family,Female,Local-gov
96,6,84,0,Assoc-voc,5,34,Some-college,Prof-specialty,-0.975071,Black,Not-in-family,Male,Local-gov
97,7,85,1,9th,5,36,11th,Prof-specialty,1.376407,Black,Not-in-family,Female,State-gov
97,7,85,0,9th,5,36,11th,Prof-specialty,-0.861713,Black,Not-in-family,Male,State-gov
98,8,86,1,9th,5,38,Prof-school,Prof-specialty,2.59476,Black,Other-relative,Female,State-gov
98,8,86,0,9th,5,38,Prof-school,Prof-specialty,-0.619354,Black,Other-relative,Male,State-gov
90,5,89,0,Some-college,0,31,Married-civ-spouse,Prof-specialty,-0.168859,Black,Wife,Female,Private
90,5,89,1,Some-college,0,31,Married-civ-spouse,Prof-specialty,0.214312,Black,Wife,Male,Private
90,5,90,0,11th,0,31,Divorced,Prof-specialty,-0.272111,Black,Wife,Female,Self-emp-not-inc
90,5,90,1,11th,0,31,Divorced,Prof-specialty,0.106947,Black,Wife,Male,Self-emp-not-inc
90,0,89,0,Assoc-acdm,0,31,Married-civ-spouse,Prof-specialty,-0.125573,Black,Wife,Female,Private
90,0,89,1,Assoc-acdm,0,31,Married-civ-spouse,Prof-specialty,0.254747,Black,Wife,Male,Private
90,0,90,0,Assoc-acdm,0,31,Divorced,Prof-specialty,-0.298099,Black,Wife,Female,Self-emp-not-inc
90,0,90,1,Assoc-acdm,0,31,Divorced,Prof-specialty,0.076755,Black,Wife,Male,Self-emp-not-inc
90,5,89,0,Some-college,0,21,Married-civ-spouse,Prof-specialty,-0.344897,Black,Wife,Female,Private
90,5,89,1,Some-college,0,21,Married-civ-spouse,Prof-specialty,0.020635,Black,Wife,Male,Private
90,0,89,0,Assoc-acdm,0,21,Married-civ-spouse,Prof-specialty,-0.310093,Black,Wife,Female,Private
90,0,89,1,Assoc-acdm,0,21,Married-civ-spouse,Prof-specialty,0.062821,Black,Wife,Male,Private
90,5,77,0,11th,0,31,Divorced,Prof-specialty,-0.085904,Black,Wife,Female,Self-emp-not-inc
90,5,77,1,11th,0,31,Divorced,Prof-specialty,0.290996,Black,Wife,Male,Self-emp-not-inc
91,5,78,0,11th,0,32,Separated,Prof-specialty,-0.191985,Black,Own-child,Female,Self-emp-not-inc
91,5,78,1,11th,0,32,Separated,Prof-specialty,0.182202,Black,Own-child,Male,Self-emp-not-inc
92,6,79,0,HS-grad,0,33,Widowed,Prof-specialty,-0.278123,Black,Own-child,Female,Self-emp-inc
92,6,79,1,HS-grad,0,33,Widowed,Prof-specialty,0.07341,Black,Own-child,Male,Self-emp-inc
90,0,77,0,Assoc-acdm,0,31,Divorced,Prof-specialty,-0.119089,Black,Wife,Female,Self-emp-not-inc
90,0,77,1,Assoc-acdm,0,31,Divorced,Prof-specialty,0.260804,Black,Wife,Male,Self-emp-not-inc
91,0,78,0,Assoc-voc,0,32,Separated,Prof-specialty,-0.294114,Black,Own-child,Female,Self-emp-not-inc
91,0,78,1,Assoc-voc,0,32,Separated,Prof-specialty,0.081385,Black,Own-child,Male,Self-emp-not-inc
90,5,76,0,Some-college,0,21,Married-civ-spouse,Prof-specialty,-0.175764,Black,Wife,Female,Private
90,5,76,1,Some-college,0,21,Married-civ-spouse,Prof-specialty,0.207862,Black,Wife,Male,Private
90,5,77,0,11th,0,21,Divorced,Prof-specialty,-0.278891,Black,Wife,Female,Self-emp-not-inc
90,5,77,1,11th,0,21,Divorced,Prof-specialty,0.099071,Black,Wife,Male,Self-emp-not-inc
90,0,76,0,Assoc-acdm,0,21,Married-civ-spouse,Prof-specialty,-0.132478,Black,Wife,Female,Private
90,0,76,1,Assoc-acdm,0,21,Married-civ-spouse,Prof-specialty,0.248297,Black,Wife,Male,Private
90,0,77,0,Assoc-acdm,0,21,Divorced,Prof-specialty,-0.304879,Black,Wife,Female,Self-emp-not-inc
90,0,77,1,Assoc-acdm,0,21,Divorced,Prof-specialty,0.068878,Black,Wife,Male,Self-emp-not-inc
79,0,78,1,11th,4,22,Divorced,Prof-specialty,0.362652,Black,Wife,Female,Self-emp-not-inc
79,0,78,0,11th,4,22,Divorced,Prof-specialty,-0.794376,Black,Wife,Male,Self-emp-not-inc
80,1,80,1,11th,4,24,Separated,Prof-specialty,0.921617,Black,Own-child,Female,Self-emp-not-inc
80,1,80,0,11th,4,24,Separated,Prof-specialty,-0.802443,Black,Own-child,Male,Self-emp-not-inc
81,2,83,1,HS-grad,4,26,Widowed,Prof-specialty,1.635656,Black,Own-child,Female,Self-emp-inc
81,2,83,0,HS-grad,4,26,Widowed,Prof-specialty,-0.787978,Black,Own-child,Male,Self-emp-inc
82,3,85,1,Prof-school,4,28,Married-spouse-absent,Prof-specialty,2.230334,Black,Husband,Female,Self-emp-inc
82,3,85,0,Prof-school,4,28,Married-spouse-absent,Prof-specialty,-0.7043,Black,Husband,Male,Self-emp-inc
84,4,88,1,Assoc-acdm,5,30,(null),Prof-specialty,2.830249,Black,Husband,Female,Federal-gov
84,4,88,0,Assoc-acdm,5,30,(null),Prof-specialty,-0.581958,Black,Husband,Male,Federal-gov
84,5,90,1,Assoc-acdm,5,32,Bachelors,Prof-specialty,2.931622,Black,Husband,Female,Local-gov
84,5,90,0,Assoc-acdm,5,32,Bachelors,Prof-specialty,-0.459615,Black,Husband,Male,Local-gov
85,6,92,1,Assoc-voc,5,34,Some-college,Prof-specialty,2.931622,Black,Not-in-family,Female,Local-gov
85,6,92,0,Assoc-voc,5,34,Some-college,Prof-specialty,-0.337272,Black,Not-in-family,Male,Local-gov
86,7,95,1,9th,5,36,11th,Prof-specialty,2.935498,Black,Not-in-family,Female,State-gov
86,7,95,0,9th,5,36,11th,Prof-specialty,-0.214929,Black,Not-in-family,Male,State-gov
79,5,90,0,11th,0,31,Divorced,Prof-specialty,-0.056208,Black,Wife,Female,Self-emp-not-inc
79,5,90,1,11th,0,31,Divorced,Prof-specialty,0.290794,Black,Wife,Male,Self-emp-not-inc
80,5,91,0,11th,0,32,Separated,Prof-specialty,-0.159803,Black,Own-child,Female,Self-emp-not-inc
80,5,91,1,11th,0,32,Separated,Prof-specialty,0.183427,Black,Own-child,Male,Self-emp-not-inc
81,6,92,0,HS-grad,0,33,Widowed,Prof-specialty,-0.242209,Black,Own-child,Female,Self-emp-inc
81,6,92,1,HS-grad,0,33,Widowed,Prof-specialty,0.076061,Black,Own-child,Male,Self-emp-inc
87,8,98,1,9th,2,39,Prof-school,Prof-specialty,0.082371,Black,Other-relative,Female,State-gov
87,8,98,0,9th,2,39,Prof-school,Prof-specialty,-0.527403,Black,Other-relative,Male,State-gov
79,0,90,0,Assoc-acdm,0,31,Divorced,Prof-specialty,-0.11574,Black,Wife,Female,Self-emp-not-inc
79,0,90,1,Assoc-acdm,0,31,Divorced,Prof-specialty,0.260602,Black,Wife,Male,Self-emp-not-inc
80,0,91,0,Assoc-voc,0,32,Separated,Prof-specialty,-0.282049,Black,Own-child,Female,Self-emp-not-inc
80,0,91,1,Assoc-voc,0,32,Separated,Prof-specialty,0.082609,Black,Own-child,Male,Self-emp-not-inc
79,5,89,0,Some-college,0,21,Married-civ-spouse,Prof-specialty,-0.177506,Black,Wife,Female,Private
79,5,89,1,Some-college,0,21,Married-civ-spouse,Prof-specialty,0.206235,Black,Wife,Male,Private
79,5,90,0,11th,0,21,Divorced,Prof-specialty,-0.279065,Black,Wife,Female,Self-emp-not-inc
79,5,90,1,11th,0,21,Divorced,Prof-specialty,0.098868,Black,Wife,Male,Self-emp-not-inc
79,0,89,0,Assoc-acdm,0,21,Married-civ-spouse,Prof-specialty,-0.134222,Black,Wife,Female,Private
79,0,89,1,Assoc-acdm,0,21,Married-civ-spouse,Prof-specialty,0.246667,Black,Wife,Male,Private
79,0,90,0,Assoc-acdm,0,21,Divorced,Prof-specialty,-0.305053,Black,Wife,Female,Self-emp-not-inc
